id,source,source_position_id,company_name,company_logo,position_name,city,education,salary,exceed,experience_requirements,position_requirements,fringe_benefits,type,hot,create_time,poster
21,0,,拼多多,http://cloud.aimscrm.cn/uploads/20180922/491ff33aa30ac1dd57a83d38b1e7a24b.jpg,管理培训生,上海,本科及以上,25-30w,超过98%应届毕业生,应届生,"1、应届本科及以上学历，专业不限；
2、做事脚踏实地，上进且勤奋，靠谱的行动派，充满正能量；
3、具有团队精神，自我驱动力强，喜欢有挑战的工作；
4、成熟地面对压力和挫折，能适应快节奏、多变化、高速成长的互联网行业。","1、弹性工作：上班时间自由制，11:00-20:00；
2、五险一金+股票期权+带薪年假+ 专项奖金；
3、扁平化管理模式；
4、免费餐补车补，提供员工住宿。",6,0.0,0,0
22,0,,淘宝&天猫,http://cloud.aimscrm.cn/uploads/20180920/c8e765bf32e5860f54b1b3f517a91ce6.jpg,web前端开发工程师,杭州,本科及以上,25-30w,超过98%应届毕业生,应届生,"1、可以熟练使用各种Web前端技术，包括HTML(5)/CSS(3)/Javascript等，并有相关的项目开发经验或成果；
2、用过git，grunt或gulp等工具，最好有自己的github仓库；
3、有基于Ajax应用的开发经验，有NodeJS/Java开发经验，或者有移动端开发经验；
4、深刻理解Web标准，对可用性、可访问性等相关知识有实际的了解；
5、对算法、数据结构、建模有一定了解；
6。关注新事物、新技术，有较强的学习能力，喜欢挑战，并且个性乐观开朗，逻辑性强，善于和各种背景的人合作。","1、薪资福利，提供行业富有竞争力的薪资、根据员工的年度绩效，提供不同档次；的年终奖金，优秀员工奖金更丰厚；
2、期权奖励、根据员工的年度绩效，奖励优秀员工绩效股权、年度表现优秀者，还有不同类型的特殊奖励；
3、健康福利，免费健身房、体育馆、理疗室、健康讲座等；
4、工作福利，师兄指导、实习生培养体系、领域牛人分享、ATA技术协会、专题夜校等；
5、公司为员工缴纳养老、医疗、工伤、失业、生育保险，给员工提供安心的社会保障；
6、一年一度的身体健康检查，全面检测大家的身体状况，尽早预防各类健康风险。",1,0.0,0,0
63,0,,菜鸟物流,http://cloud.aimscrm.cn/uploads/20180920/dc5989fae36e6b005530cc7e8ac74782.jpg,Java工程师,杭州,本科,20-25w,超过98%应届毕业生,应届生,"1、 Java基础扎实，理解io、多线程、集合等基础框架，对JVM原理有一定的了解；
2、对于你用过的开源框架，能了解到它的原理和机制；对Spring、ibatis开源框架熟悉；
3、掌握多线程及高性能的设计与编码及性能调优；有高并发应用开发经验；
4、对技术有浓厚兴趣，学习能力强，适应能力好，抗压能力强。","1、薪资福利，提供行业富有竞争力的薪资、根据员工的年度绩效，提供不同档次；的年终奖金，优秀员工奖金更丰厚；
2、期权奖励、根据员工的年度绩效，奖励优秀员工绩效股权、年度表现优秀者，还有不同类型的特殊奖励；
3、健康福利，免费健身房、体育馆、理疗室、健康讲座等；
4、工作福利，师兄指导、实习生培养体系、领域牛人分享、ATA技术协会、专题夜校等；
5、公司为员工缴纳养老、医疗、工伤、失业、生育保险，给员工提供安心的社会保障；
6、一年一度的身体健康检查，全面检测大家的身体状况，尽早预防各类健康风险。",1,0.0,0,0
23,0,,美团点评,http://cloud.aimscrm.cn/uploads/20180920/899a65bbf3a0022622d4d3b0bbfb19a2.jpg,后台开发工程师,上海,本科,25-30w,超过98%应届毕业生,应届生,"1、一句话，会写代码。你可以是本科及以上计算机相关专业的科班出身，也可以是自学成才的非本专业技术达人；
2、至少学习并实践过一门以上的开发语言（包括但不限于：JAVA、C、C++、Python、Ruby等）；
3、熟悉基础数据结构，如链表，二叉树等；
4、对新技术有强烈的求知精神，能深入代码研究，能通过英文论文等第一手资料了解业界新技术；
5、优秀的逻辑思维能力，善于从复杂系统表象中分析问题，对解决复杂问题充满激情。","1、休息：工作时间（9：00-19:00，双休）；
2、收入：高额底薪+补助+绩效奖金+高额提成；
3、福利：五险一金， 公司提供完善的社会保障；
4、培训：免费培训学习，公司内部长期专业授课，优秀员工会派往公司总部或外部培训；
5、晋升：新部门，新机会，晋升是不靠关系，纯净的上下级关系，越努力越幸运；
6、前景：美团点评，2015年10月8日合并，是目前国内最大的本地生活服务类电子商务公司，也是国内日订单量超过一千万的三大交易平台之一（阿里，滴滴，美团点评），公司估值300亿美金，新部门对公司极具战略意义，前景广阔，广纳贤士。",1,0.0,0,0
24,0,,京东商城,http://cloud.aimscrm.cn/uploads/20180922/429f96cbd7f96b94321a0cbb5c5fea9e.jpg,管培生,北京,本科及以上,20-25w,超过98%应届毕业生,应届生,"1、应届本科、硕士应届毕业生，营销、市场、广告、传媒、心理学、电子商务、工商管理、人力资源等专业优先。
2、大学期间在班级/学生会/团委等担任干部，拥有管理意愿，且对承担更大责任充满兴趣。
3、具备创新基因，熟悉新媒体，玩转热点制造；擅于项目统筹与关键节点把控。
4、擅于团队合作，能够有效的影响说服他人，并持续经营人际网络。
5、执行力高，抗压能力强。
6、认可京东文化与价值观；优秀的中英文沟通能力。","1，顶级平台，中国市值第四，全球前十的互联网公司。
2，管培生项目是京东内部最重视的人才项目，提供独立晋升渠道和全方面的培训，晋升成长速度极快。
3，非常科学的轮岗制度，配合其培训体系，可以了解业务方方面面，找到自己最适合的，帮助快速成长为复合型管理人才。
4，福利优厚，除了常见五险一金外，健身房，免费的一日三餐（自助式），交通补贴，班车，购房首付（100万）和MBA学费（40万）的5年无息贷款，自建的免费幼儿园，联合人大附小办小学等等。",6,0.0,0,0
25,0,,美团点评,http://cloud.aimscrm.cn/uploads/20180920/f2ce8638413e5f029580b255a7c6113d.jpg,产品运营,上海,本科,12-15w,超过98%应届毕业生,应届生,"1、对用户侧信息有充分的敏感度，最懂他们的心；
2、喜欢O2O行业，善于思考富有创意，喜欢新鲜的玩意儿；
3、强烈的目标导向和分解、落地的能力，强大的执行力确保目标达成；
4、良好的团队合作意识、能有效组织和协调跨职能、跨部门资源，解决问题，达成目标。","1、休息：工作时间（9：00-19:00，双休）；
2、收入：高额底薪+补助+绩效奖金+高额提成；
3、福利：五险一金， 公司提供完善的社会保障；
4、培训：免费培训学习，公司内部长期专业授课，优秀员工会派往公司总部或外部培训；
5、晋升：新部门，新机会，晋升是不靠关系，纯净的上下级关系，越努力越幸运；
6、前景：美团点评，2015年10月8日合并，是目前国内最大的本地生活服务类电子商务公司，也是国内日订单量超过一千万的三大交易平台之一（阿里，滴滴，美团点评），公司估值300亿美金，新部门对公司极具战略意义，前景广阔，广纳贤士。",2,0.0,0,0
26,0,,京东商城,http://cloud.aimscrm.cn/uploads/20180922/63324ae506535187c68a7d7144b29146.jpg,产品运营,北京,本科及以上,10-12w,超过98%应届毕业生,应届生,"1、本科以上学历；
2、有互联网公司实习经验优先；
3、具有平台化思维，比较了解互联网产品运营体系；
4、优秀的创造力、想象力、逻辑思维与系统分析能力，突出的文字组织能力和沟通能力；
5、具有良好的沟通逻辑能力，较强的组织能力、学习能力和自驱力。","1、五险一金+意外重残保险+伤残保障+免费体检+带薪病假；
2、喜庆礼金+慰问金+全球差旅保障+餐补。
3、超长产假：女员工法定假+30天带薪假，男员工法定假+7天带薪假；
4、安居计划：总投入10亿，人均贷款额达到64万，个人最高贷款额达到100万；从400万提升到3000万，单次申请从2万提升到10万。",2,0.0,0,0
27,0,,淘宝&天猫,http://cloud.aimscrm.cn/uploads/20180920/883cce676837f33a9953ddfafb4e8b16.jpg,内容运营-文娱,杭州,本科,12-15w,超过98%应届毕业生,应届生,"1、熟悉网站、软件的编辑工作，能熟练使用Photoshop、Dreamweaver等媒体办公软件,有视频剪辑能力者优先；
2、有不错的文字功底，知识面广，有创造力；
3、热爱文娱行业，热衷音乐及并广泛涉各种类型的音乐等， 对内容运营有独立的思考；
4、熟练使用excel，具有数据有敏感性，对数据的整理和分析感兴趣；
5、责任心强，勤奋踏实、有创新精神，具有良好的学习能力、理解能力。","1、薪资福利，提供行业富有竞争力的薪资、根据员工的年度绩效，提供不同档次；的年终奖金，优秀员工奖金更丰厚；
2、期权奖励、根据员工的年度绩效，奖励优秀员工绩效股权、年度表现优秀者，还有不同类型的特殊奖励；
3、健康福利，免费健身房、体育馆、理疗室、健康讲座等；
4、工作福利，师兄指导、实习生培养体系、领域牛人分享、ATA技术协会、专题夜校等；
5、公司为员工缴纳养老、医疗、工伤、失业、生育保险，给员工提供安心的社会保障；
6、一年一度的身体健康检查，全面检测大家的身体状况，尽早预防各类健康风险。",2,0.0,0,0
28,0,,饿了么,http://cloud.aimscrm.cn/uploads/20180920/db29091f73ceeb9dec55b19f109bb71a.jpg,测试开发,上海,本科及以上,20-25w,超过98%应届毕业生,应届生,"1、理解android/ios系统，以及基于这两个平台的各种自动化测试框架；
2、熟悉各种开源的自动化测试框架，有进行二次开发的能力和经验；
3、较好的学习能力和技术钻研能力，良好的沟通和团队合作能力；
4、熟悉shell/python/PHP/perl等一种脚本语言；
5、了解java/C,C++中至少一门语言。","1、薪酬：有竞争力的薪资：饿了么每年参加行业薪酬调研，为员工提供行业富有竞争力的薪资；且每年会根据公司及个人的业绩表现对员工的薪酬进行回顾调整。
2、节日福利：每个节日，饿了么都会将办公区装扮一新，各种丰富的活动和礼品层出不穷：女神节请欧美帅哥发福利、圣诞节举办的圣诞集市、端午节食神大赛等，都已成为饿了么人美好的集体回忆。
3、运动福利：饿了么关心每一位伙伴的健康，现有足球、篮球、羽毛球俱乐部，俱乐部定期举行活动和比赛，提供场地、装备的全面支持，快来与更多志同道合的伙伴一起运动吧。
4、美食福利：围绕饿了么聚集了一大批爱吃、懂吃、会吃的美食家们，在这里你可以参与各类美食活动、凭工牌享受周边餐厅折扣、加班时还有多种美味加班餐免费选择。
除此之外，饿了么伙伴拥有每年一次的免费体检、商业保险、部门团建费和免费咖啡茶水等多种福利，让你免除各种后顾之忧。",1,0.0,0,0
29,0,,饿了么,http://cloud.aimscrm.cn/uploads/20180920/e193a17a80524b9f80a5b929704322c3.jpg,产品经理,上海,本科,20-25w,超过98%应届毕业生,应届生,"1、应届统招优秀毕业生；
2、逻辑清晰，喜欢抽丝剥茧，乐于分析事物本质，擅长系统地解决问题；
3、乐于设计工具或寻找方法帮助自己或他人改进效率，并关注最终效果；
4、熟悉Android和iOS设备，对手机客户端有较多使用经验；
5、责任心强，热爱移动互联网，热爱吃喝玩乐，生活消费行业；
6、最重要的是要有独当一面的欲望和勇气。","1、薪酬：有竞争力的薪资：饿了么每年参加行业薪酬调研，为员工提供行业富有竞争力的薪资；且每年会根据公司及个人的业绩表现对员工的薪酬进行回顾调整。
2、节日福利：每个节日，饿了么都会将办公区装扮一新，各种丰富的活动和礼品层出不穷：女神节请欧美帅哥发福利、圣诞节举办的圣诞集市、端午节食神大赛等，都已成为饿了么人美好的集体回忆。
3、运动福利：饿了么关心每一位伙伴的健康，现有足球、篮球、羽毛球俱乐部，俱乐部定期举行活动和比赛，提供场地、装备的全面支持，快来与更多志同道合的伙伴一起运动吧。
4、美食福利：围绕饿了么聚集了一大批爱吃、懂吃、会吃的美食家们，在这里你可以参与各类美食活动、凭工牌享受周边餐厅折扣、加班时还有多种美味加班餐免费选择。
除此之外，饿了么伙伴拥有每年一次的免费体检、商业保险、部门团建费和免费咖啡茶水等多种福利，让你免除各种后顾之忧。",3,0.0,0,0
30,0,,同程艺龙,http://cloud.aimscrm.cn/uploads/20180920/2b1afaf8ec5854c4da20a22c9d48ef57.jpg,互联网产品经理,北京,本科,15-20w,超过98%应届毕业生,应届生,"1、，全日制本科及以上学历，计算机相关专业；
2、对互联网新产品有敏锐的嗅觉，有很强的产品设计能力；
3、对工作充满激情，具有强烈的创新精神，富于责任心，能承受工作压力；
4、具有互联网产品规划设计、产品管理的实际经验；
5、熟悉产品规划、系统流程，具备较强的分析规划能力，能够依据用研、竞品等系统化地推进产品需求的迭代；
6、思路清晰，较强的表达能力，良好的跨部门沟通和项目协调能力，善于协调资源推动项目进展。","1、有市场竞争力的薪资/入职礼包；
2、每年两次的人才盘点晋升机会/技术评审；
3、五险一金+商业补充保险+ EAP（员工关爱计划）+体检+员工救助计划；
4、结婚生育礼金+婚假+产假+产检假+陪产假+哺乳假+年休假+补充年假+倒休假+丧假；
5、入职五周年/十周年礼物；
6、丰富生活：年会+运动会+拉链+父母游+阅读大会+团建+各类社团。",3,0.0,0,0
31,0,,苏宁,http://cloud.aimscrm.cn/uploads/20180920/8a572f7028f21b79a2c961d5d9b96dd5.jpg,市场营销,南京,本科,10-12w,超过98%应届毕业生,应届生,"1、专业不限，电子商务、经管类、理工类、新闻传播类、中文类等专业优先；
2、对零售、电子商务行业感兴趣，有用户思维和营销意识；
3、具备良好的沟通、逻辑思维及团队合作能力；
4、良好的执行力、创新力与抗压能力；
5、具备敏锐的市场调研及数据分析能力；
6、在校期间有营销、活动策划等经验者优先；
7、掌握SPSS等数据分析软件、PS等设计工具者优先。","1、高于行业平均水平的起薪，根据面试综合能力上不封顶；
2、结合干部成长情况持续动态调薪；
3、年收入保持两位百分数的平均涨幅；
4、根据季度绩效和年度绩效表现，年终奖最多可拿到N月工资，上不封顶；另有住房、汽车等超级大奖；
5、经营绩效奖金、项目奖金、团队奖金、特别嘉奖、小额激励等明目繁多的各种奖金；
6、创业/发展基金丰富；
7、股权激励计划；
8、安居计划：最高50W低息房贷（第一年免息，1200计划专项）；
9、新入职“1200”员工可入住苏宁公寓过渡；
10、公司餐饮丰富、定时定点多线路免费接驳班车、高级定制工装，各色文化衫，卫衣等；
11、活动中心；健身房+羽毛球+演艺厅+电影院+洗浴中心等。",7,0.0,0,0
32,0,,新东方,http://cloud.aimscrm.cn/uploads/20180920/360a577fbf8034ce3cc3fe5d469f852a.jpg,管理培训生,北京,本科及以上,15-20w,超过98%应届毕业生,应届生,"1、国家承认学历的高等院校2018、2019届全日制本科、硕士、博士毕业生；2018、2019届毕业的在中国大陆以外获得学士学位以上（含学士学位）的留学归国人士；
2、优秀的英语听说读写能力，良好的语言表达能力；
3、优秀的、持续的学习能力，渴望成功的、持续的激情；
4、优秀的沟通、协调能力及团队意识，优秀的适应及抗压能力；
5、具有敏锐的洞察力、清晰的逻辑思路、独特的视角；
6、在校期间有跨国公司实习、海外交流项目、学生会或社团等经历优先。","1、基础福利：五险一金+节日纪念礼金+5-10天带薪年假+法定年假；
2、年度旅游：新东方的各个学校与机构每年都会组织一次员工集体旅游，依靠专业的旅游公司，提供多样的地点选择，丰富员工业余生活，促进员工之间的感情。
3、海外游学营：新东方国际游学项目，每年为全体教职员工提供国际游学冬令营、夏令营的带团机会，目前已有来自全国各地的5000多名优秀教职员工变身“游学导师”，成功通过报名、选拔、并入选获得负责新东方国际游学领队的机会。
4、优惠报名：在新东方，本人及子女及其他直系亲属学习可享受5折优惠，亲朋好友可享受8折优惠。
5、年度免费体检+新春年会+员工图书室。",6,0.0,0,0
